ID;login;NlogonAll;calendbinary;filterbinary;Nexport;topic1;Nactive1;topic2;Nactive2;topic3;Nactive3;diffdate;diffbill;fastbill;msignal;avgSectionbinary;avgNullSearchW;avgNullSearchM;avgEmptyStupid;Nlongfilter;NcontractAll;NcontractAllReq;NprotNotAll;NprotNotAllAuction;protContractRatio;is_loyality
350186;1;181;0;1;0;45;402;94;402;74;402;1.42146118721461;0;34;0;0.25;0.0625;0;0.25;8;24;1;42;39;0.571428571428571;0
35048;1;813;1;1;3;23;63246;23;63246;23;63246;2.94246575342466;0.23859649122807;02.май;0;0.134615384615385;0.0384615384615385;0.0192307692307692;0.384615384615385;36;21;1;137;70;0.153284671532847;1
35050;1;24;0;1;0;0;0;0;0;0;0;3.67123287671233;1.29192546583851;6;0;0;0.0625;0;0.5;12;37;14;29;14;1;1
35142;1;592;0;1;2;15;246594;15;246594;19;246594;2.91506849315068;0.104651162790698;04.май;0;0;0;0;0.444444444444444;5;296;51;279;158;1;1
35171;1;138;0;1;4;73;5940;73;5940;15;5940;0.947945205479452;0.15979381443299;5;0;0.0769230769230769;0.346153846153846;0.346153846153846;0.192307692307692;16;106;37;369;150;0.287262872628726;0
35393;1;140;0;1;0;26;495;28;495;71;495;1.81598173515982;0;2;0;0;0;0;0.5;5;92;40;312;133;0.294871794871795;0
354308;1;608;0;1;0;2;1332;2;1332;2;1332;3.04383561643836;0.378947368421053;09.май;0;0.3125;0.25;0.0625;0.25;1;16;1;35;28;0.457142857142857;1
35455;1;141;0;1;54;23;1209;23;1209;23;1209;1.97260273972603;0.0541082164328657;6;0;0.0397350993377483;0.0463576158940397;0.0264900662251656;0.649006622516556;148;300;16;342;310;0.87719298245614;1
35463;1;24;0;1;0;92;4704;92;4704;92;4704;3.36438356164384;-0.468376068376068;7;0;0;0;0;0;0;3;0;17;17;0.176470588235294;1
3554;1;54;0;1;0;31;147;31;147;31;147;3.34520547945205;0.77639751552795;3;0;0.714285714285714;0;0;0;0;4;3;5;0;0.8;1
35637;1;117;0;1;0;35;506;51;506;52;506;1.88493150684932;2.91780821917808;3;0;0.0563380281690141;0.169014084507042;0.140845070422535;0.591549295774648;52;3;1;26;7;0.115384615384615;0
3569;1;786;0;1;0;15;34737;15;34737;15;34737;3.02191780821918;4.515625;13;0;0.114285714285714;0.142857142857143;0.128571428571429;0.271428571428571;40;21;2;41;29;0.51219512195122;1
35720;1;2;0;1;0;0;0;0;0;0;0;1.56666666666667;0;0;0;0;0;0;0.75;4;9;0;10;2;0.9;0
35747;1;198;1;1;0;85;602;15;602;25;602;1.44885844748858;0;0;0;0.2;0;0;0.333333333333333;5;78;12;117;74;0.666666666666667;0
35751;1;38;0;1;38;71;184;71;184;17;184;1.12876712328767;0.0436507936507936;0.5;0;1;0;0;1;1;139;60;304;145;0.457236842105263;1
35785;1;206;0;1;0;45;4316;1;4316;10;4316;2.01369863013699;2.1497005988024;13;0;0.289855072463768;0.0144927536231884;0;0.463768115942029;30;28;1;53;36;0.528301886792453;0
3581;1;714;0;1;0;50;81158;50;81158;50;81158;3.52602739726027;-0.420856610800745;7;0;0.67741935483871;0.0483870967741935;0;0.467741935483871;0;0;0;0;0;0;1
358237;1;46;1;1;0;20;210;74;210;29;210;2.07351598173516;0;24;0;0.2;0;0;0.4;4;25;1;48;47;0.520833333333333;0
35887;1;202;0;1;0;33;1500;33;1500;94;1500;1.01917808219178;0.344927536231884;3;0;0.25;0.0833333333333333;0.0833333333333333;0.416666666666667;10;0;0;0;0;0;0
35921;1;408;1;1;0;61;4082;61;4082;63;4082;1.62191780821918;-0.437613019891501;5;0;0.166666666666667;0.0555555555555556;0.0555555555555556;0.0555555555555556;10;25;5;51;21;0.490196078431373;1
36045;1;27;0;0;0;45;78;45;78;45;78;3.10958904109589;0.238095238095238;3;0;0;0;0;0;0;13;2;16;14;0.8125;1
360842;1;121;0;1;8;0;0;0;0;0;0;1.62420091324201;0;60;0;0.222222222222222;0.0555555555555556;0.0555555555555556;0.444444444444444;7;50781;4989;13449;4143;1;0
36132;1;32;0;1;0;21;220;35;220;74;220;1.62739726027397;0.624454148471616;6;0;0.125;0;0;0.5;3;33;12;41;20;0.804878048780488;0
36196;1;1008;0;1;0;93;43656;93;43656;93;43656;2.93424657534247;0.920863309352518;6;0;0.166666666666667;0;0;0.361111111111111;6;2;2;3;0;0.666666666666667;1
362955;1;13;0;1;0;22;1;0;0;0;0;1.62420091324201;0;163;0;0.333333333333333;0;0;0.583333333333333;2;50781;4989;13449;4143;1;0
3644;1;508;0;1;0;27;102844;27;102844;27;102844;3.06849315068493;0.936170212765957;01.май;0;0.0746268656716418;0.0597014925373134;0.0447761194029851;0.417910447761194;40;0;0;3;0;0;1
36486;1;86;1;1;0;29;227;32;227;28;227;1.25981735159817;0;4;0;0.208333333333333;0.125;0;0.291666666666667;13;5;3;26;17;0.192307692307692;0
36541;1;13;0;1;0;73;13;74;13;45;13;0.994520547945206;1.28695652173913;15;0;0;0;0;0.5;0;23;8;42;28;0.547619047619048;0
36593;1;58;0;1;10;33;162;33;162;24;162;2.99178082191781;0.839160839160839;2;0;0;0;0;1;0;199;56;521;154;0.381957773512476;0
36759;1;18;0;1;0;73;152;73;152;45;152;0.991780821917808;0.0777777777777778;4;0;0;0.0714285714285714;0.0714285714285714;0.5;9;63;7;23;6;1;0
36774;1;92;0;0;0;17;166;33;166;36;166;0.526027397260274;-0.395910780669145;02.май;0;0;0;0;0;0;89;38;151;63;0.589403973509934;0
36798;1;136;1;1;0;1;158;1;158;29;158;0.610958904109589;1.875;1;0;0.4;0.05;0.05;0.55;13;12;2;31;15;0.387096774193548;1
368420;1;1119;1;1;393;35;1842;35;1842;35;1842;1.86849315068493;0.135384615384615;31;0;0.272727272727273;0;0;0.242424242424242;18;26;7;66;30;0.393939393939394;1
36876;1;53;1;1;1;1;132;74;132;29;132;1.42694063926941;0;6;0;0.217391304347826;0.0434782608695652;0.00869565217391304;0.782608695652174;107;0;0;6;6;0;0
369192;1;81;0;1;1;92;38;93;38;52;38;1.62420091324201;0;85;0;0.333333333333333;0.0833333333333333;0;0.5;4;50781;4989;13449;4143;1;0
369413;1;249;0;1;6;55;744;55;744;55;744;2.16986301369863;0.374125874125874;0;0;0;0;0;0;0;0;0;0;0;0;1
369448;1;396;0;1;0;34;2752;34;2752;34;2752;2.77260273972603;1.19254658385093;06.май;1;0.210526315789474;0.0526315789473684;0.0526315789473684;0.210526315789474;14;10;1;10;8;1;1
369468;1;6;0;1;0;22;0;64;0;0;0;1.62420091324201;0;86;0;0.333333333333333;0;0;0.666666666666667;4;50781;4989;13449;4143;1;0
369546;1;93;1;1;3;28;748;15;748;29;748;2.04063926940639;0;9;0;0;0;0;0;0;0;0;0;0;0;0
369647;1;488;1;1;0;92;18946;92;18946;17;18946;1.82739726027397;0.196491228070175;9;0;0;0.0357142857142857;0.0178571428571429;0.107142857142857;51;263;88;254;141;1;1
369898;1;292;0;1;0;93;216;93;216;33;216;0.994520547945206;209;10;0;0.214285714285714;0.107142857142857;0.0357142857142857;0.714285714285714;5;50;4;44;1;1;0
370222;1;68;0;1;0;70;280;70;280;70;280;2.73424657534247;1.53548387096774;10;0;0.222222222222222;0;0;0;4;31;4;30;21;1;1
370334;1;74;1;1;0;64;28;64;28;22;28;1.3041095890411;0.114754098360656;95;0;0.307692307692308;0;0;0.230769230769231;5;50781;4989;13449;4143;1;1
37044;1;12;0;1;0;0;0;0;0;0;0;3.32328767123288;-0.369230769230769;01.май;0;1;0;0;0;1;8;1;24;22;0.333333333333333;0
370485;1;390;0;1;660;63;6624;63;6624;63;6624;2.07123287671233;0.469827586206897;3;0;0.25;0.0833333333333333;0.0833333333333333;0.333333333333333;12;17;1;44;9;0.386363636363636;1
37053;1;408;0;1;0;36;6243;36;6243;36;6243;3.06575342465753;1.11801242236025;12;0;0;0;0;0;0;115;78;159;7;0.723270440251572;1
370556;1;202;0;1;4;52;1130;52;1130;72;1130;4.36986301369863;-0.359712230215827;04.май;0;0;0;0;0.310344827586207;8;60;18;107;39;0.560747663551402;1
370561;1;200;1;1;0;92;274;92;274;32;274;1.26575342465753;0.146067415730337;11.май;0;0;0.125;0;0;7;252196;5824;17942;9132;1;1
37057;1;272;1;1;0;10;11163;26;11163;27;11163;1.30639269406393;0;4;0;0.25;0.125;0.0625;0.125;9;57;4;90;85;0.633333333333333;0
370578;1;42;0;1;2;52;159;92;159;15;159;1.62420091324201;0;77;0;0.285714285714286;0;0;0.428571428571429;6;50781;4989;13449;4143;1;0
370624;1;164;0;1;0;64;23;35;23;52;23;2.49315068493151;1.26775956284153;7;0;0.333333333333333;0;0;0.416666666666667;4;50781;4989;13449;4143;1;0
370645;1;41;0;1;0;52;7;0;0;0;0;1.94520547945205;2.75308641975309;13;0;0.333333333333333;0;0;0.333333333333333;4;50781;4989;13449;4143;1;0
370711;1;778;1;1;10;73;1618;73;1618;93;1618;2.03561643835616;0.354385964912281;10.май;0;0.235294117647059;0.117647058823529;0;0.352941176470588;13;7392;2334;12227;4356;0.604563670565143;1
37076;1;44;0;1;0;45;185;30;185;74;185;2.18630136986301;0.0736842105263158;11;0;0.111111111111111;0;0;0.333333333333333;7;6;3;29;12;0.206896551724138;0
370957;1;576;0;1;0;31;15804;31;15804;80;15804;0.931506849315068;0.0541082164328657;02.май;0;0.75;0.125;0;0.4375;13;1;1;6;0;0.166666666666667;0
371094;1;528;1;1;90;36;24225;36;24225;36;24225;2.04109589041096;0.449044585987261;10;0;0.125;0.125;0.125;0.125;6;63;32;123;5;0.51219512195122;1
371106;1;10860;0;0;340;80;67725;80;67725;80;67725;2.30684931506849;4.32394366197183;5;0;0;0;0;0;0;0;0;0;0;0;0
371422;1;174;0;1;0;36;850;33;850;35;850;0.704109589041096;0;04.май;0;0.260869565217391;0.0869565217391304;0.0434782608695652;0.434782608695652;9;14;1;27;26;0.518518518518518;0
371528;1;861;0;1;1000;27;59268;27;59268;27;59268;2.0027397260274;-0.369230769230769;3;0;0.285714285714286;0;0;0.0714285714285714;5;4;0;9;4;0.444444444444444;1
37155;1;639;0;1;0;15;2022;15;2022;15;2022;3.14520547945205;0.238095238095238;6;0;0.230769230769231;0.0461538461538462;0.0461538461538462;0.338461538461538;41;61;15;121;93;0.504132231404959;1
371575;1;18;0;1;0;0;0;0;0;0;0;0.958904109589041;0.168888888888889;3;0;0;0;0;0.5;1;3;0;6;6;0.5;1
371576;1;17;0;1;0;74;14;0;0;0;0;1.44063926940639;0.106918238993711;3;0;0.0714285714285714;0.0357142857142857;0;0.571428571428571;12;87;58;177;39;0.491525423728814;0
37187;1;214;0;1;8;36;950;36;950;29;950;1.05479452054795;0.19047619047619;5;0;0.23728813559322;0.0169491525423729;0.0169491525423729;0.440677966101695;44;77;28;143;88;0.538461538461538;0
372128;1;103;0;1;0;45;98;80;98;34;98;0.0876712328767123;4.515625;13.май;0;0.1;0.05;0.05;0.55;12;13;3;12;9;1;0
372347;1;400;0;1;4;34;1342;34;1342;33;1342;1.80547945205479;2.33018867924528;02.май;0;0.218181818181818;0.0363636363636364;0.0181818181818182;0.181818181818182;39;10;0;24;22;0.416666666666667;1
372548;1;524;1;1;0;45;10436;45;10436;31;10436;1.0027397260274;0.354497354497354;07.май;0;0.166666666666667;0.136363636363636;0.0909090909090909;0.606060606060606;37;12;1;17;15;0.705882352941177;0
372586;1;836;0;1;0;30;15552;30;15552;30;15552;2.69315068493151;-0.416510318949343;17;0;0.0833333333333333;0.0833333333333333;0;0.5;6;27;20;109;7;0.247706422018349;0
373559;1;1300;1;1;36;94;9092;94;9092;94;9092;2.78082191780822;0.843243243243243;19.май;0;0.2;0.1;0.1;0;2;50;9;52;18;0.961538461538462;1
373809;1;69;0;0;0;45;309;45;309;45;309;2.66027397260274;1.00645161290323;07.май;0;0;0;0;0;0;7;0;45;7;0.155555555555556;1
37402;1;150;1;1;6;17;194;17;194;93;194;3.35616438356164;5.140625;4;1;0;0.142857142857143;0;0;4;11;5;15;5;0.733333333333333;1
374095;1;87;0;0;3;74;243;74;243;74;243;1.93698630136986;0.174731182795699;1;0;0;0;0;0;0;1;0;6;3;0.166666666666667;1
3741;1;843;1;1;291;90;9354;90;9354;90;9354;3.03013698630137;0.333333333333333;06.май;0;0.228070175438596;0.0701754385964912;0;0.228070175438596;34;1;0;15;7;0.0666666666666667;1
374151;1;195;0;1;0;34;12468;34;12468;34;12468;1.26849315068493;5.53521126760563;3;0;0.25;0;0;0.25;3;2;1;23;7;0.0869565217391304;0
3742;1;606;0;1;0;51;7008;51;7008;51;7008;3.01095890410959;0.407407407407407;1;0;0.363636363636364;0.0909090909090909;0.0909090909090909;0.181818181818182;6;14;0;25;24;0.56;1
374354;1;38;0;1;0;28;724;28;724;29;724;0.978082191780822;0.0436507936507936;4;0;0.351351351351351;0.22972972972973;0.108108108108108;0.5;26;119;15;167;102;0.712574850299401;1
374509;1;234;0;1;12;45;5595;45;5595;45;5595;2.0986301369863;0.148888888888889;20;0;1;0;0;0;0;282;12;142;33;1;1
374522;1;220;1;1;0;72;980;72;980;72;980;2.15068493150685;0.430232558139535;06.май;0;0.0886075949367089;0.139240506329114;0.10126582278481;0.531645569620253;37;10;0;15;12;0.666666666666667;1
374659;1;591;0;1;0;80;20028;80;20028;80;20028;2.20547945205479;0.407407407407407;4;0;0.25;0;0;0.375;10;272;166;1398;371;0.194563662374821;1
374689;1;26;0;1;0;45;228;45;228;0;0;1.41095890410959;0.0114068441064639;3;0;0.333333333333333;0.666666666666667;0.166666666666667;0;2;23;2;49;46;0.469387755102041;1
374841;1;84;0;1;0;90;252;90;252;90;252;1.24109589041096;3.85714285714286;1;0;0.151515151515152;0.0909090909090909;0.0606060606060606;0.636363636363636;16;1;0;6;6;0.166666666666667;0
374889;1;10;0;0;0;0;0;0;0;0;0;1.01917808219178;0.108888888888889;05.май;0;0;0;0;0;0;0;0;2;0;0;0
374953;1;44;0;1;9;45;53;85;53;74;53;1.06849315068493;4.71739130434783;6;0;0.0952380952380952;0.285714285714286;0.19047619047619;0.238095238095238;19;25;2;26;19;0.961538461538462;0
374991;1;1572;1;1;66;11;1092843;11;1092843;11;1092843;2.1013698630137;-0.394941634241245;5;0;0.201298701298701;0.201298701298701;0.155844155844156;0.318181818181818;84;131;54;210;79;0.623809523809524;1
375175;1;3;0;1;0;0;0;0;0;0;0;1.62420091324201;0;113;0;0.333333333333333;0;0;0.583333333333333;4;50781;4989;13449;4143;1;0
375194;1;181;0;1;2;25;1134;72;1134;22;1134;1.10958904109589;4.91549295774648;1;0;0.142857142857143;0.0238095238095238;0.0238095238095238;0.452380952380952;4;55;2;43;13;1;0
375298;1;292;0;1;0;22;628;22;628;22;628;2.19452054794521;-0.360225140712946;16.май;0;0.222222222222222;0;0;0.444444444444444;4;100;39;765;123;0.130718954248366;1
375299;1;32;0;1;4;30;18;30;18;0;0;1.94794520547945;175.5;6;0;0.6;0.4;0.4;0.6;1;0;0;0;0;0;0
375416;1;1384;1;1;0;25;221972;25;221972;25;221972;2.04657534246575;152;8;0;0;0;0;0;0;10;3;28;10;0.357142857142857;1
375685;1;468;0;1;18;1;4896;1;4896;1;4896;1.98630136986301;0.108888888888889;8;1;0.215686274509804;0.0392156862745098;0.0196078431372549;0.627450980392157;26;156;5;63;47;1;1
375720;1;8;0;1;0;45;16;72;16;0;0;0.0164383561643836;5.14285714285714;05.май;0;0;0;0;0;1;89;6;121;102;0.735537190082645;0
37584;1;168;0;1;0;33;1726;33;1726;5;1726;2.95342465753425;0.44;01.май;0;0.0952380952380952;0.333333333333333;0;0.428571428571429;12;24;3;19;2;1;0
376115;1;10;1;1;0;64;186;85;186;73;186;1.32054794520548;4.515625;0;0;0.230769230769231;0.0769230769230769;0.0769230769230769;0.384615384615385;6;21;10;42;15;0.5;0
376233;1;3324;1;1;16;14;65528;14;65528;14;65528;3.14794520547945;0.93167701863354;5;0;0.166666666666667;0.0666666666666667;0.0333333333333333;0.2;16;38;19;54;20;0.703703703703704;1
37651;1;78;0;1;2;36;1136;36;1136;26;1136;3.50958904109589;169.5;3;0;0.106382978723404;0;0;0.276595744680851;26;230;101;345;153;0.666666666666667;0
37718;1;1095;0;1;15;23;31719;23;31719;23;31719;2.98082191780822;0.391534391534392;9;0;0.0769230769230769;0;0;0.0769230769230769;9;47;11;66;34;0.712121212121212;1
377954;1;222;0;1;176;21;1903;28;1903;25;1903;1.21917808219178;0.114754098360656;296;0;0.333333333333333;0;0;0.416666666666667;4;50781;4989;13449;4143;1;0
37801;1;278;1;1;0;33;3600;33;3600;23;3600;0.978082191780822;0.0436507936507936;7;0;0.285714285714286;0;0;0;4;4;0;6;6;0.666666666666667;1
37832;1;75;0;1;0;23;5844;23;5844;23;5844;3.62465753424658;169.5;12.май;0;0.423076923076923;0.0384615384615385;0.0384615384615385;0.0384615384615385;10;34;7;72;42;0.472222222222222;1
37835;1;86;1;1;15;31;410;28;410;30;410;1.4324200913242;0;2;0;0.4;0.15;0.05;0.3;11;0;0;0;0;0;0
378713;1;364;1;1;0;60;1818;60;1818;93;1818;2.01369863013699;0.0453257790368272;3;0;0;0.0625;0;0;5;34;0;31;6;1;1
37940;1;388;0;1;4;18;3574;18;3574;22;3574;0.928767123287671;0.0174081237911025;4;0;0.379310344827586;0.137931034482759;0.0689655172413793;0.103448275862069;19;6;2;7;5;0.857142857142857;1
379622;1;110;1;1;108;26;2550;26;2550;21;2550;0.978082191780822;0.04;7;0;0.222222222222222;0.166666666666667;0.166666666666667;0.166666666666667;4;84;46;168;61;0.5;1
379700;1;384;1;1;26;32;41312;32;41312;33;41312;0.947945205479452;0.0114068441064639;7;0;0.22680412371134;0.154639175257732;0.11340206185567;0.350515463917526;61;9;1;77;69;0.116883116883117;1
38038;1;6;0;1;0;0;0;0;0;0;0;1.44337899543379;0;1;0;0.666666666666667;0.333333333333333;0.333333333333333;0.666666666666667;1;15;8;40;11;0.375;0
38114;1;576;0;1;0;25;1602;25;1602;25;1602;3.08493150684932;0.93167701863354;05.май;0;0.122448979591837;0.142857142857143;0.0816326530612245;0.244897959183673;11;25;4;37;20;0.675675675675676;1
381708;2;371;0;1;4;22;691;22;691;22;691;1.87945205479452;0.609195402298851;2;0;0.394736842105263;0.131578947368421;0.0789473684210526;0.421052631578947;44;0;0;8;1;0;1
382137;1;201;0;1;27;72;1224;72;1224;72;1224;1.47397260273973;0;1;0;0.363636363636364;0.227272727272727;0.181818181818182;0.454545454545455;14;47;32;79;4;0.594936708860759;0
382713;1;902;1;1;364;28;7582;28;7582;29;7582;0.917808219178082;7.11904761904762;4;1;0.170731707317073;0.0365853658536585;0.024390243902439;0.292682926829268;49;61;26;190;70;0.321052631578947;1
382783;1;12;0;1;0;23;138;23;138;23;138;3.0958904109589;9.71428571428571;7;0;0;0;0;0;0;1521;692;1458;576;1;1
382811;1;788;0;1;0;32;5080;32;5080;32;5080;2.55342465753425;6.70588235294118;03.май;0;0.1;0;0;0;6;31;2;45;30;0.688888888888889;1
382812;1;420;1;1;12;52;348;52;348;74;348;1.1041095890411;0.114754098360656;54;0;0.266666666666667;0.133333333333333;0.133333333333333;0.2;4;50781;4989;13449;4143;1;1
382967;1;184;1;1;0;32;426;32;426;22;426;1.01643835616438;0.259259259259259;02.май;0;0;0;0;0.5;9;16;8;94;36;0.170212765957447;0
382985;1;32;0;1;0;0;0;0;0;0;0;3.13972602739726;9.71428571428571;08.май;0;0.2;0.2;0;0.2;3;28;26;38;2;0.736842105263158;1
383192;1;120;0;1;0;22;947;17;947;21;947;1.27077625570776;0;4;0;0;0.2;0.16;0.24;2;5;0;18;17;0.277777777777778;0
383308;1;12;0;1;0;35;236;35;236;45;236;1.00547945205479;0.0861538461538462;10;0;0.25;0.125;0.125;0.75;4;22;2;31;21;0.709677419354839;0
383330;1;52;1;1;0;92;66;92;66;94;66;1.60821917808219;0;0.5;0;0.272727272727273;0.0909090909090909;0.0909090909090909;0.363636363636364;2;5;3;11;1;0.454545454545455;0
38355;1;67;0;1;0;64;285;0;0;0;0;1.09315068493151;0.0449438202247191;3;0;0;0;0;0;0;0;0;1;0;0;0
383753;1;246;0;1;0;25;141;25;141;25;141;2.97534246575342;0.238095238095238;8;0;0.3125;0.1875;0.1875;0.3125;13;0;0;0;0;0;1
38411;1;930;0;1;183;34;32925;34;32925;34;32925;3.21095890410959;5.40845070422535;3;0;0.540540540540541;0.216216216216216;0.126126126126126;0.540540540540541;68;17;3;30;8;0.566666666666667;1
384521;1;124;1;1;0;29;366;0;0;0;0;1.80776255707763;0;1;0;0.125;0.125;0.0625;0.40625;30;1;1;10;0;0.1;0
384607;1;94;1;1;0;73;116;73;116;74;116;2.08767123287671;4.515625;02.май;0;0.1875;0.25;0.1875;0.375;8;3;0;8;2;0.375;0
384625;1;26;0;0;0;24;98;24;98;23;98;2.00547945205479;-0.121212121212121;17;0;0;0;0;0;0;0;0;0;0;0;0
384778;1;84;1;1;0;33;245;45;245;31;245;0.693150684931507;0.593023255813954;3;0;1;0;0;0;0;0;0;1;0;0;0
38500;1;1;0;0;0;0;0;0;0;0;0;1.8958904109589;7.40476190476191;15;0;0;0;0;0;0;2;0;15;9;0.133333333333333;0
385047;1;1956;0;1;1000;32;38416;32;38416;32;38416;2.51232876712329;5.68627450980392;6;0;0.246666666666667;0.0466666666666667;0.0266666666666667;0.173333333333333;56;0;0;0;0;0;1
38542;1;233;0;1;0;52;2415;1;2415;25;2415;0.495890410958904;161.5;01.май;0;0.333333333333333;0.0208333333333333;0;0.583333333333333;33;31;7;88;73;0.352272727272727;0
38559;1;321;0;1;6;15;5088;15;5088;15;5088;2.08493150684932;6.28767123287671;09.май;0;0.317647058823529;0.0941176470588235;0.0470588235294118;0.152941176470588;20;113;42;113;59;1;1
386126;1;702;0;1;0;74;207;74;207;74;207;3.08219178082192;1.29192546583851;19;0;0.0689655172413793;0.275862068965517;0.103448275862069;0.206896551724138;5;29;14;77;12;0.376623376623377;1
386550;1;531;0;1;0;14;1482;14;1482;14;1482;2.8958904109589;0.302439024390244;1;0;0.333333333333333;0.222222222222222;0.222222222222222;0.111111111111111;1;5;2;16;6;0.3125;1
386564;1;168;0;1;0;52;224;28;224;55;224;1.68493150684932;0.440993788819876;32.5;0;0.25;0;0;0.375;5;5;2;16;6;0.3125;0
386609;1;636;0;1;0;23;32044;23;32044;31;32044;3.45479452054795;5.68627450980392;9;0;0.416666666666667;0.166666666666667;0.166666666666667;0;11;293;199;506;106;0.579051383399209;1
386925;1;1;0;1;0;0;0;0;0;0;0;2.15844748858447;0;15;0;0;0;0;0.5;0;252196;5824;17942;9132;1;0
38694;1;408;0;1;0;17;1239;17;1239;17;1239;2.97808219178082;0.658385093167702;5;0;0;0;0;0;0;13;3;22;9;0.590909090909091;1
387149;1;183;1;1;0;15;459;15;459;15;459;1.65753424657534;4.05882352941176;13;0;0.380952380952381;0.238095238095238;0.0476190476190476;0.19047619047619;10;2;0;6;2;0.333333333333333;0
38720;1;198;1;1;108;34;2922;34;2922;34;2922;3.16164383561644;-0.842105263157895;03.май;0;0.346153846153846;0.423076923076923;0.346153846153846;0.346153846153846;20;151;38;220;155;0.686363636363636;1
387714;1;200;0;1;12;35;7550;35;7550;22;7550;2.63287671232877;0.04;5;0;0.27027027027027;0;0;0.540540540540541;26;0;0;3;2;0;0
387760;1;96;0;1;0;33;122;33;122;32;122;0.904109589041096;0.0530973451327434;2;0;0.166666666666667;0.0416666666666667;0.0416666666666667;0.5;6;7;2;12;4;0.583333333333333;0
387767;1;93;1;1;2;45;142;92;142;94;142;1.65707762557078;0;1;0;0.25;0.25;0.25;0.5;3;3;2;9;2;0.333333333333333;0
387779;1;110;0;1;0;1;80;1;80;14;80;0.898630136986301;0.259259259259259;20;0;0;0;0;0.5;4;10;0;5;5;1;0
38881;1;453;1;1;3;73;12480;73;12480;73;12480;2.15616438356164;0.0688888888888889;19;1;0.163265306122449;0.244897959183673;0.163265306122449;0.183673469387755;23;2;0;2;0;1;1
389891;2;120;0;1;0;74;507;74;507;74;507;2.63561643835616;1.19254658385093;0;0;0.428571428571429;0.142857142857143;0.142857142857143;0.571428571428571;10;0;0;0;0;0;1
